CustomerID,Customer_Segment,Age,Gender,Job_Category,Annual_Income,Marital_Status,Product,Quantity,Unit_Price,Discount_Applied,Payment_Method,Revenue,Customer_Lifetime_Value,Profit_Margin,Loyalty_Score,Loyalty_Tier,Customer_Satisfaction,Purchase_Frequency,Days_Since_Last_Purchase,Purchase_Date,Purchase_Hour,Season,Days_to_Next_Purchase,Payment_Delay_Days,First_Purchase_Channel,Net_Revenue,Revenue_per_Unit,Age_Group,Revenue_Tier,Purchase_Month,Purchase_Quarter,Purchase_Year
C08598,Regular,57,Female,Education,25000,Married,Product_E,2,57.14,0.101,Bank Transfer,2205,10230,0.286,29.6,Silver,2.2,10,13,28-01-2023,8,Spring,6,6,Phone,1982.295,1102.5,46-60,Premium,1,1,2023
C08599,VIP,25,Female,Manufacturing,54057,Married,Product_B,2,212.79,0.585,PayPal,253,8160,0.178,13.8,Bronze,1,1,16,03-01-2023,12,Summer,98,9,Store,104.995,126.5,18-30,Low,1,1,2023
C08600,Regular,47,Female,Retail,25000,Married,Product_E,4,22.67,0.05,Bank Transfer,521,3964,0.208,24.1,Bronze,1.5,6,30,07-06-2023,15,Winter,178,7,Store,494.95,130.25,46-60,Medium,6,2,2023
C08601,Regular,36,Female,IT,41827,Married,Product_A,2,54.02,0.165,Bank Transfer,144,4900,0.3,10.4,Bronze,1,3,3,26-09-2023,13,Winter,54,0,Phone,120.24,72,31-45,Low,9,3,2023
C08602,Regular,30,Female,Finance,50066,Married,Product_B,1,23.84,0.106,Credit Card,454,8136,0.443,18.5,Bronze,1.7,1,33,04-11-2023,10,Spring,5,7,Store,405.876,454,18-30,Medium,11,4,2023
C08603,Regular,80,Male,Education,40621,Married,Product_D,1,68.47,0.258,Bank Transfer,506,12835,0.604,17.5,Bronze,1,3,1,17-10-2024,23,Spring,30,1,Online,375.452,506,60+,Medium,10,4,2024
C08604,Regular,48,Male,IT,194479,Single,Product_A,2,104.25,0.114,Bank Transfer,902,35721,0.53,14.6,Bronze,1,1,23,13-10-2024,13,Fall,59,4,Online,799.172,451,46-60,Medium,10,4,2024
C08605,Regular,51,Female,Other,50744,Married,Product_E,3,50.23,0.2,Bank Transfer,637,15512,0.498,20.7,Bronze,1,1,108,28-04-2024,17,Fall,17,0,App,509.6,212.33,46-60,Medium,4,2,2024
C08606,New,59,Male,Finance,43258,Single,Product_E,2,41,0.267,Credit Card,172,8879,0.396,22.5,Bronze,1.2,10,3,08-05-2023,11,Summer,49,9,Store,126.076,86,46-60,Low,5,2,2023
C08607,Regular,20,Female,Healthcare,97430,Married,Product_D,3,108.05,0.174,PayPal,1113,36595,0.431,20,Bronze,1.7,1,85,31-10-2024,18,Spring,28,1,Online,919.338,371,18-30,High,10,4,2024
C08608,VIP,68,Non-binary,Education,56982,Married,Product_E,1,36.35,0.23,Bank Transfer,5119,23225,0.355,39.3,Silver,4.5,9,31,12-11-2024,14,Spring,4,3,Online,3941.63,5119,60+,Premium,11,4,2024
C08609,Regular,18,Male,Other,104648,Widowed,Product_E,1,61.27,0.069,Credit Card,1019,32431,0.147,43.5,Silver,2,3,58,22-10-2023,18,Summer,31,0,Online,948.689,1019,18-30,High,10,4,2023
C08610,VIP,30,Female,IT,34445,Single,Product_A,5,84.92,0.547,Credit Card,1959,29179,0.189,43.3,Silver,3.5,3,29,03-03-2024,12,Summer,54,9,Online,887.427,391.8,18-30,Premium,3,1,2024
C08611,Regular,35,Male,IT,72389,Single,Product_C,1,60.02,0.239,Credit Card,599,17044,0.249,21.8,Bronze,1.2,2,2,03-07-2023,13,Spring,84,4,Online,455.839,599,31-45,Medium,7,3,2023
C08612,VIP,50,Male,Manufacturing,58650,Married,Product_E,4,16.23,0.166,Credit Card,1661,33966,0.654,34.1,Silver,2.3,3,31,18-05-2024,13,Spring,21,8,Store,1385.274,415.25,46-60,High,5,2,2024
C08613,New,45,Female,Healthcare,34975,Married,Product_E,2,30.31,0.089,PayPal,129,15014,0.416,28.8,Silver,2.3,3,10,05-12-2024,16,Fall,30,24,Online,117.519,64.5,31-45,Low,12,4,2024
C08614,New,39,Male,Finance,25309,Single,Product_B,2,47.33,0.072,Credit Card,1178,11880,0.705,37.7,Silver,3.1,10,26,22-10-2024,15,Summer,69,0,Online,1093.184,589,31-45,High,10,4,2024
C08615,Regular,41,Female,Finance,65342,Married,Product_E,2,121.14,0.319,Bank Transfer,230,28996,0.322,38.3,Silver,2.6,12,11,08-09-2023,13,Summer,39,11,Store,156.63,115,31-45,Low,9,3,2023
C08616,New,27,Female,Education,156755,Single,Product_D,2,32.18,0.183,PayPal,419,15531,0.178,8.4,Bronze,1,4,0,30-01-2023,20,Fall,5,7,Store,342.323,209.5,18-30,Low,1,1,2023
C08617,VIP,19,Male,Finance,142798,Married,Product_A,2,37.78,0.24,Digital Wallet,2811,54116,0.364,26.2,Silver,2.8,4,62,03-05-2023,7,Summer,20,5,Online,2136.36,1405.5,18-30,Premium,5,2,2023
C08618,New,52,Female,Education,98495,Single,Product_D,2,44.01,0.028,Bank Transfer,1324,24189,0.538,23.1,Bronze,2.4,3,47,11-10-2023,16,Spring,91,0,Online,1286.928,662,46-60,High,10,4,2023
C08619,New,52,Female,Other,88506,Single,Product_B,2,634.89,0.122,Digital Wallet,1225,25141,0.294,20.5,Bronze,1,6,11,19-05-2024,17,Winter,74,1,Online,1075.55,612.5,46-60,High,5,2,2024
C08620,Regular,65,Male,Manufacturing,50032,Married,Product_B,1,34.92,0.303,PayPal,1554,5316,0.526,13.1,Bronze,1.2,2,0,10-03-2023,12,Spring,31,4,App,1083.138,1554,60+,High,3,1,2023
C08621,Regular,30,Female,Other,25000,Married,Product_E,2,67.54,0.413,PayPal,1147,16257,0.039,57.6,Gold,3.6,4,55,05-09-2024,17,Summer,3,6,Store,673.289,573.5,18-30,High,9,3,2024
C08622,VIP,52,Female,IT,25000,Single,Product_A,3,41.18,0.302,Bank Transfer,3359,14272,0.245,32,Silver,3.4,2,19,06-01-2024,16,Fall,56,29,Phone,2344.582,1119.67,46-60,Premium,1,1,2024
C08623,New,37,Male,Education,66204,Divorced,Product_B,3,98.61,0.48,Credit Card,700,28689,0.616,27.1,Silver,1.3,5,33,18-08-2024,13,Fall,62,1,Store,364,233.33,31-45,Medium,8,3,2024
C08624,Regular,59,Male,Retail,150343,Married,Product_C,1,13.13,0.097,Digital Wallet,638,22125,0.157,11.2,Bronze,1.7,5,9,07-05-2024,16,Winter,17,1,App,576.114,638,46-60,Medium,5,2,2024
C08625,New,57,Female,Finance,55405,Single,Product_A,4,41.76,0.05,Credit Card,481,4184,0.287,6.4,Bronze,1,3,70,02-08-2024,21,Fall,41,0,Store,456.95,120.25,46-60,Medium,8,3,2024
C08626,Regular,45,Male,Education,101984,Single,Product_D,4,254.75,0.262,PayPal,1120,16214,0.275,29,Silver,2.6,4,50,22-03-2024,10,Spring,41,8,Online,826.56,280,31-45,High,3,1,2024
C08627,VIP,36,Male,IT,60683,Married,Product_E,1,97.91,0.243,PayPal,2180,6195,0.487,12.8,Bronze,1,4,21,22-09-2023,10,Winter,67,1,Online,1650.26,2180,31-45,Premium,9,3,2023
C08628,VIP,56,Female,Manufacturing,51089,Single,Product_A,3,83.44,0.269,PayPal,2704,15506,0.6,15.5,Bronze,1.8,7,18,05-10-2024,16,Summer,36,8,Online,1976.624,901.33,46-60,Premium,10,4,2024
C08629,New,51,Non-binary,IT,28593,Married,Product_C,2,28.53,0.092,PayPal,242,32219,0.564,57.7,Gold,3.1,5,33,03-12-2024,13,Fall,57,6,App,219.736,121,46-60,Low,12,4,2024
C08630,Regular,31,Female,Education,29488,Married,Product_B,4,65.55,0.071,Credit Card,212,19945,0.696,38.2,Silver,2.1,1,26,02-05-2024,16,Summer,1,11,Online,196.948,53,31-45,Low,5,2,2024
C08631,Regular,22,Male,Education,48207,Single,Product_B,2,15.46,0.073,Bank Transfer,842,44559,0.611,53.6,Gold,3,2,9,11-12-2024,18,Summer,15,3,Online,780.534,421,18-30,Medium,12,4,2024
C08632,New,37,Male,IT,37163,Single,Product_D,1,124.55,0.091,Bank Transfer,265,7737,0.49,26.3,Silver,1,1,41,03-05-2023,13,Winter,18,6,App,240.885,265,31-45,Low,5,2,2023
C08633,Regular,64,Male,Healthcare,91266,Single,Product_D,3,31.85,0.248,PayPal,100,14765,0.805,29.9,Silver,1.1,3,60,18-01-2024,10,Summer,36,2,Online,75.2,33.33,60+,Low,1,1,2024
C08634,New,59,Male,Healthcare,98696,Married,Product_E,4,142.19,0.255,Bank Transfer,100,8688,0.438,4.6,Bronze,1,3,19,08-06-2024,12,Spring,30,15,Online,74.5,25,46-60,Low,6,2,2024
C08635,Regular,25,Male,Healthcare,71112,Married,Product_B,1,31.54,0.091,Credit Card,138,2883,0.246,5,Bronze,1,3,0,12-08-2024,13,Fall,22,1,Store,125.442,138,18-30,Low,8,3,2024
C08636,New,24,Non-binary,IT,159088,Single,Product_A,3,171.72,0.249,PayPal,940,84117,0.358,26.8,Silver,1.9,5,62,18-01-2023,14,Spring,1,10,Store,705.94,313.33,18-30,Medium,1,1,2023
C08637,New,61,Female,IT,108125,Divorced,Product_D,6,14.51,0.036,Credit Card,726,14985,0.217,17.1,Bronze,1,7,2,23-09-2023,13,Winter,119,2,Online,699.864,121,60+,Medium,9,3,2023
C08638,New,24,Female,Other,53618,Single,Product_A,1,41.06,0.04,Bank Transfer,374,12353,0.158,20.8,Bronze,1.4,2,1,16-06-2023,9,Spring,10,13,Store,359.04,374,18-30,Low,6,2,2023
C08639,New,49,Female,Retail,36529,Married,Product_B,1,66.14,0.191,Bank Transfer,401,9250,0.487,34,Silver,1.8,1,1,18-08-2024,5,Fall,180,5,App,324.409,401,46-60,Low,8,3,2024
C08640,Regular,32,Non-binary,Healthcare,68070,Divorced,Product_B,1,95.43,0.036,Credit Card,3468,30240,0.237,44.9,Silver,4.2,5,9,01-03-2023,6,Winter,62,0,Store,3343.152,3468,31-45,Premium,3,1,2023
C08641,Regular,66,Male,IT,129053,Divorced,Product_D,1,132.5,0.335,Credit Card,745,10859,0.252,8.8,Bronze,1.6,2,8,30-05-2023,14,Winter,11,2,Online,495.425,745,60+,Medium,5,2,2023
C08642,New,30,Non-binary,Healthcare,25000,Married,Product_D,2,37.22,0.142,Credit Card,100,1728,0.196,5.2,Bronze,1,5,12,24-11-2023,17,Fall,4,1,Online,85.8,50,18-30,Low,11,4,2023
C08643,New,59,Male,Finance,116774,Single,Product_D,2,33.19,0.098,Credit Card,883,64405,0.811,40.3,Silver,2.3,1,24,17-04-2024,13,Winter,11,5,Online,796.466,441.5,46-60,Medium,4,2,2024
C08644,New,44,Female,Manufacturing,25164,Married,Product_C,1,201.72,0.158,Credit Card,106,11538,0.602,31.6,Silver,2.3,3,24,10-12-2024,13,Spring,13,2,Store,89.252,106,31-45,Low,12,4,2024
C08645,VIP,45,Male,Education,36784,Single,Product_A,2,92.31,0.246,Credit Card,2236,3765,0.705,12.5,Bronze,1.9,1,19,19-05-2023,18,Winter,29,18,App,1685.944,1118,31-45,Premium,5,2,2023
C08646,New,18,Female,Retail,95725,Married,Product_E,2,121.23,0.341,Credit Card,1003,34426,0.491,32.6,Silver,1.9,8,42,01-01-2024,18,Fall,91,2,Store,660.977,501.5,18-30,High,1,1,2024
C08647,Regular,18,Male,Other,98577,Married,Product_A,2,13.76,0.238,Credit Card,1229,15570,0.602,26.3,Silver,1.8,12,145,17-06-2023,6,Winter,156,3,Online,936.498,614.5,18-30,High,6,2,2023
C08648,VIP,38,Female,Other,45811,Married,Product_B,3,107.09,0.236,PayPal,2733,5652,0.45,21.9,Bronze,3,12,45,24-02-2023,5,Fall,17,0,Store,2088.012,911,31-45,Premium,2,1,2023
C08649,VIP,45,Female,Manufacturing,59877,Married,Product_E,4,39.3,0.302,Credit Card,6823,24122,0.071,29.7,Silver,4.5,1,114,07-10-2023,13,Fall,53,2,Store,4762.454,1705.75,31-45,Premium,10,4,2023
C08650,VIP,25,Female,Retail,150437,Single,Product_E,2,22.62,0.177,PayPal,521,66631,0.533,34.4,Silver,1.7,8,145,05-01-2024,17,Summer,31,2,Store,428.783,260.5,18-30,Medium,1,1,2024
C08651,VIP,25,Male,Other,146593,Single,Product_A,3,10,0.153,Digital Wallet,1886,54745,0.309,23.1,Bronze,2.3,3,7,05-03-2024,13,Summer,34,10,App,1597.442,628.67,18-30,High,3,1,2024
C08652,Regular,50,Female,IT,51681,Married,Product_C,3,77.4,0.019,Bank Transfer,3430,18640,0.405,35.5,Silver,3.7,4,39,13-10-2024,13,Spring,180,1,Online,3364.83,1143.33,46-60,Premium,10,4,2024
C08653,New,50,Male,Retail,45545,Single,Product_A,5,108.86,0.101,Credit Card,509,18966,0.659,40.7,Silver,1.8,6,101,31-12-2023,9,Fall,6,5,Online,457.591,101.8,46-60,Medium,12,4,2023
C08654,Regular,39,Male,Retail,33659,Married,Product_D,7,65.24,0.235,Credit Card,1428,14029,0.215,33.4,Silver,2.3,3,7,19-02-2023,17,Winter,91,0,Store,1092.42,204,31-45,High,2,1,2023
C08655,Regular,53,Female,Other,25000,Married,Product_D,2,25.39,0.247,PayPal,3934,17953,0.432,49.3,Silver,4.5,11,3,24-10-2023,16,Spring,65,0,App,2962.302,1967,46-60,Premium,10,4,2023
C08656,New,24,Male,Healthcare,50239,Married,Product_C,2,206.35,0.256,Bank Transfer,825,21824,0.464,22.8,Bronze,1.7,4,44,26-10-2023,7,Spring,46,0,App,613.8,412.5,18-30,Medium,10,4,2023
C08657,Regular,36,Female,Finance,51254,Married,Product_D,2,39.82,0.29,Digital Wallet,661,15440,0.223,16.6,Bronze,1,4,20,26-06-2024,15,Summer,101,0,Online,469.31,330.5,31-45,Medium,6,2,2024
C08658,VIP,66,Male,Manufacturing,37686,Single,Product_C,2,31.89,0.299,Credit Card,2810,22811,0.494,39.5,Silver,2,6,26,16-10-2024,16,Fall,162,3,Online,1969.81,1405,60+,Premium,10,4,2024
C08659,New,43,Female,Finance,43358,Married,Product_A,1,38,0.223,PayPal,131,709,0.309,2.6,Bronze,1,3,32,20-03-2023,15,Spring,44,5,Online,101.787,131,31-45,Low,3,1,2023
C08660,Regular,43,Male,Manufacturing,25000,Single,Product_A,2,189.23,0.215,Bank Transfer,1124,15624,0.632,36.2,Silver,1.6,6,31,10-06-2024,5,Winter,15,10,Online,882.34,562,31-45,High,6,2,2024
C08661,Regular,76,Female,Retail,53435,Single,Product_B,1,92.19,0.057,PayPal,596,27053,0.091,28.4,Silver,2,4,49,18-07-2023,17,Spring,29,1,Online,562.028,596,60+,Medium,7,3,2023
C08662,Regular,21,Male,Finance,25662,Married,Product_A,2,26.32,0.278,Bank Transfer,2277,17157,0.234,55.1,Gold,3.7,2,47,05-10-2024,12,Fall,75,5,Online,1643.994,1138.5,18-30,Premium,10,4,2024
C08663,New,53,Female,Other,76064,Single,Product_A,4,41.38,0.251,Digital Wallet,559,26085,0.521,27,Silver,1,11,45,07-07-2023,15,Winter,104,8,Store,418.691,139.75,46-60,Medium,7,3,2023
C08664,Regular,66,Female,Healthcare,43945,Married,Product_A,2,10.46,0.049,Credit Card,2350,6142,0.53,24.4,Bronze,2.4,4,2,07-04-2023,13,Winter,58,12,App,2234.85,1175,60+,Premium,4,2,2023
C08665,Regular,37,Female,Education,81888,Married,Product_D,3,82.29,0.145,Credit Card,1593,47047,0.204,58.6,Gold,3.5,4,20,05-09-2024,11,Summer,3,1,App,1362.015,531,31-45,High,9,3,2024
C08666,New,54,Female,Education,224338,Divorced,Product_D,1,119.28,0.127,Credit Card,300,81616,0.218,26.5,Silver,1.1,1,8,21-06-2023,10,Fall,21,2,App,261.9,300,46-60,Low,6,2,2023
C08667,VIP,27,Female,Education,25000,Married,Product_D,1,30.01,0.428,Credit Card,918,5973,0.597,15,Bronze,1,4,8,10-07-2024,16,Spring,32,1,App,525.096,918,18-30,Medium,7,3,2024
C08668,New,31,Female,Education,25000,Married,Product_C,2,127.67,0.232,Credit Card,805,8798,0.282,33.4,Silver,1.9,1,13,27-11-2023,13,Fall,60,1,Online,618.24,402.5,31-45,Medium,11,4,2023
C08669,New,47,Female,Retail,102013,Single,Product_D,3,59.46,0.226,Credit Card,928,31678,0.16,27,Silver,1.7,1,83,20-11-2023,16,Fall,12,0,Online,718.272,309.33,46-60,Medium,11,4,2023
C08670,VIP,53,Male,Manufacturing,62849,Single,Product_C,5,116.23,0.125,PayPal,344,5093,0.442,14.8,Bronze,1,2,1,02-12-2024,16,Fall,31,3,Store,301,68.8,46-60,Low,12,4,2024
C08671,VIP,58,Male,Manufacturing,77004,Divorced,Product_E,1,33.32,0.424,Credit Card,2743,45520,0.534,60.3,Gold,4,5,53,05-11-2023,15,Spring,180,10,Store,1579.968,2743,46-60,Premium,11,4,2023
C08672,Regular,65,Male,Healthcare,25000,Single,Product_B,1,199.42,0.149,PayPal,243,2980,0.694,14.1,Bronze,1,9,21,05-10-2023,10,Summer,144,2,App,206.793,243,60+,Low,10,4,2023
C08673,New,40,Female,Education,25361,Widowed,Product_D,3,129.02,0.173,Credit Card,523,12819,0.249,29.3,Silver,1,4,8,02-12-2024,14,Winter,19,18,Online,432.521,174.33,31-45,Medium,12,4,2024
C08674,VIP,59,Male,Healthcare,85411,Single,Product_E,1,65.66,0.32,Credit Card,600,12111,0.437,11.2,Bronze,1,10,13,15-12-2024,17,Fall,40,0,App,408,600,46-60,Medium,12,4,2024
C08675,Regular,36,Female,Healthcare,80099,Single,Product_B,1,15.34,0.197,Digital Wallet,641,30034,0.534,28.4,Silver,1.8,9,11,05-12-2024,12,Winter,87,0,Store,514.723,641,31-45,Medium,12,4,2024
C08676,New,55,Female,Other,25000,Married,Product_B,3,128.72,0.267,PayPal,559,3544,0.228,27.5,Silver,1.8,6,1,07-01-2024,17,Summer,30,12,Online,409.747,186.33,46-60,Medium,1,1,2024
C08677,VIP,45,Male,Healthcare,64574,Married,Product_B,2,94.13,0.385,PayPal,1819,18582,0.371,18.5,Bronze,2.6,2,75,09-04-2023,9,Summer,66,11,Store,1118.685,909.5,31-45,High,4,2,2023
C08678,Regular,48,Male,Retail,27787,Single,Product_A,3,33.06,0.173,Credit Card,1067,7106,0.208,30.5,Silver,1.2,1,82,01-07-2024,7,Summer,72,4,Phone,882.409,355.67,46-60,High,7,3,2024
C08679,Regular,48,Male,IT,32520,Married,Product_C,3,21.01,0.039,Credit Card,2931,14476,0.33,37.2,Silver,3.8,2,17,16-08-2024,15,Fall,6,0,Online,2816.691,977,46-60,Premium,8,3,2024
C08680,Regular,18,Female,Healthcare,39324,Married,Product_D,1,96.27,0.39,Credit Card,4686,30859,0.603,64.1,Gold,5,5,15,27-12-2023,16,Fall,1,9,Online,2858.46,4686,18-30,Premium,12,4,2023
C08681,Regular,25,Male,IT,25000,Married,Product_A,3,33.69,0.052,Credit Card,343,8238,0.734,22.1,Bronze,1,11,26,28-05-2023,10,Summer,22,6,Online,325.164,114.33,18-30,Low,5,2,2023
C08682,Regular,43,Male,IT,40169,Married,Product_A,1,125.72,0.143,PayPal,156,5485,0.332,13.8,Bronze,1,5,4,14-01-2023,17,Spring,29,11,Store,133.692,156,31-45,Low,1,1,2023
C08683,VIP,18,Female,Education,100169,Single,Product_D,4,41.05,0.237,PayPal,1594,33397,0.557,19.3,Bronze,1.7,9,44,21-05-2023,20,Summer,2,0,App,1216.222,398.5,18-30,High,5,2,2023
C08684,Regular,54,Female,Education,32438,Married,Product_E,1,104.75,0.297,Bank Transfer,516,11174,0.216,24.6,Bronze,2,9,21,14-06-2024,15,Fall,85,0,Store,362.748,516,46-60,Medium,6,2,2024
C08685,Regular,55,Female,Finance,47828,Single,Product_B,4,191.97,0.175,Digital Wallet,648,7435,0.571,19.7,Bronze,2,1,11,16-10-2023,13,Fall,37,8,Store,534.6,162,46-60,Medium,10,4,2023
C08686,Regular,46,Female,Healthcare,69557,Single,Product_D,3,78.85,0.026,Bank Transfer,1976,92439,0.579,76.7,Gold,4.8,3,0,17-01-2024,14,Spring,1,2,Store,1924.624,658.67,46-60,Premium,1,1,2024
C08687,Regular,25,Male,Retail,65079,Married,Product_C,3,102.44,0.275,Credit Card,243,6273,0.566,7.4,Bronze,1,4,16,11-05-2024,9,Fall,64,12,Phone,176.175,81,18-30,Low,5,2,2024
C08688,VIP,62,Male,Finance,32435,Married,Product_A,2,100.31,0.308,PayPal,336,7919,0.636,21.8,Bronze,1,12,0,26-02-2024,16,Fall,9,8,Online,232.512,168,60+,Low,2,1,2024
C08689,New,72,Female,Healthcare,44260,Single,Product_A,3,129.45,0.495,Credit Card,314,2789,0.209,8.6,Bronze,1,1,2,15-12-2023,6,Spring,41,1,Store,158.57,104.67,60+,Low,12,4,2023
C08690,New,44,Male,Finance,57137,Single,Product_D,1,36.94,0.166,Bank Transfer,1536,56669,0.158,55.4,Gold,3.4,4,15,16-06-2023,14,Fall,5,6,Online,1281.024,1536,31-45,High,6,2,2023
C08691,New,49,Male,Education,39173,Married,Product_D,3,45.57,0.032,Bank Transfer,1046,31192,0.384,40,Silver,2.4,5,216,15-04-2023,12,Fall,30,2,Online,1012.528,348.67,46-60,High,4,2,2023
C08692,Regular,45,Male,Manufacturing,48748,Single,Product_C,2,37.89,0.27,Bank Transfer,348,8036,0.087,18.6,Bronze,1.6,3,5,12-08-2023,13,Fall,35,0,App,254.04,174,31-45,Low,8,3,2023
C08693,Regular,49,Female,IT,199359,Single,Product_E,3,24.81,0.173,Credit Card,3495,153763,0.632,55,Gold,5,1,4,08-06-2023,8,Spring,4,9,Online,2890.365,1165,46-60,Premium,6,2,2023
C08694,Regular,40,Female,Retail,96973,Married,Product_E,1,190.98,0.182,Bank Transfer,963,40335,0.661,38,Silver,2,6,53,30-05-2024,18,Summer,15,4,App,787.734,963,31-45,High,5,2,2024
C08695,New,41,Female,Finance,140122,Married,Product_A,1,28.81,0.204,Bank Transfer,640,20902,0.584,23.2,Bronze,1.6,2,92,15-08-2023,18,Summer,18,3,App,509.44,640,31-45,Medium,8,3,2023
C08696,New,55,Female,Manufacturing,59944,Married,Product_E,5,38.82,0.365,Bank Transfer,1224,46618,0.426,43,Silver,2.4,1,47,12-07-2023,16,Fall,61,0,Store,777.24,244.8,46-60,High,7,3,2023
C08697,New,77,Female,Other,67014,Single,Product_B,2,16.51,0.365,Credit Card,1286,10885,0.215,9.8,Bronze,1.7,6,52,26-07-2024,8,Spring,81,1,App,816.61,643,60+,High,7,3,2024
C08698,Regular,20,Male,Healthcare,29815,Married,Product_D,3,42.58,0.222,Credit Card,6421,25749,0.535,63.1,Gold,5,6,44,20-09-2024,18,Spring,23,2,Store,4995.538,2140.33,18-30,Premium,9,3,2024
C08699,New,40,Female,Healthcare,113090,Married,Product_D,5,136.77,0.14,Bank Transfer,1216,34346,0.096,17.7,Bronze,1.4,10,5,07-12-2024,10,Winter,67,3,App,1045.76,243.2,31-45,High,12,4,2024
C08700,VIP,24,Male,IT,25000,Married,Product_B,4,11.38,0.324,Credit Card,1941,7396,0.607,19.8,Bronze,2.6,3,2,22-06-2024,18,Winter,79,3,Online,1312.116,485.25,18-30,High,6,2,2024
C08701,New,65,Female,Education,181190,Single,Product_B,2,89.92,0.393,Digital Wallet,281,55283,0.58,15.8,Bronze,1,3,11,28-06-2024,9,Fall,1,0,Store,170.567,140.5,60+,Low,6,2,2024
C08702,New,33,Male,Retail,69633,Single,Product_C,1,96.59,0.165,Bank Transfer,648,22933,0.279,18.7,Bronze,1.1,4,76,30-12-2024,15,Fall,38,5,App,541.08,648,31-45,Medium,12,4,2024
C08703,Regular,20,Female,Healthcare,31623,Divorced,Product_D,2,71.5,0.454,Credit Card,8216,12122,0.048,38.1,Silver,5,3,138,18-07-2024,17,Winter,10,4,Store,4485.936,4108,18-30,Premium,7,3,2024
C08704,New,51,Female,Education,84980,Single,Product_A,1,123.58,0.083,Bank Transfer,583,16877,0.719,23.1,Bronze,1.3,3,4,20-12-2024,9,Summer,5,3,App,534.611,583,46-60,Medium,12,4,2024
C08705,Regular,68,Female,Retail,25000,Married,Product_A,1,83.22,0.188,Credit Card,3728,31473,0.578,63.8,Gold,5,10,8,27-04-2023,19,Fall,58,2,App,3027.136,3728,60+,Premium,4,2,2023
C08706,Regular,51,Male,Healthcare,51001,Single,Product_D,1,43.5,0.374,Digital Wallet,264,19485,0.703,35.7,Silver,2.6,2,38,03-03-2024,18,Fall,37,13,Online,165.264,264,46-60,Low,3,1,2024
C08707,VIP,45,Male,Retail,31348,Married,Product_B,1,11.74,0.171,Bank Transfer,1050,18165,0.38,37.3,Silver,2.8,2,7,16-04-2024,11,Summer,25,11,Online,870.45,1050,31-45,High,4,2,2024
C08708,New,48,Male,Education,37603,Divorced,Product_D,3,64.29,0.036,Credit Card,286,5577,0.293,29.2,Silver,1.5,8,35,20-03-2023,13,Summer,14,3,Online,275.704,95.33,46-60,Low,3,1,2023
C08709,Regular,63,Female,Other,51899,Married,Product_C,1,129.32,0.086,PayPal,261,12818,0.746,23.9,Bronze,1.2,1,7,30-04-2023,17,Spring,1,2,Store,238.554,261,60+,Low,4,2,2023
C08710,Regular,28,Male,Healthcare,114749,Married,Product_A,5,32.05,0.141,PayPal,1600,82379,0.47,43.8,Silver,2.2,3,19,15-05-2023,12,Winter,20,2,Online,1374.4,320,18-30,High,5,2,2023
C08711,New,40,Male,Healthcare,49897,Single,Product_D,1,52.74,0.442,Bank Transfer,1210,5404,0.034,13.9,Bronze,1.2,9,5,18-01-2023,7,Spring,4,1,Online,675.18,1210,31-45,High,1,1,2023
C08712,Regular,35,Male,Education,25000,Single,Product_B,1,63.26,0.116,PayPal,182,9994,0.197,22.9,Bronze,1.3,2,16,06-05-2024,15,Winter,41,8,Store,160.888,182,31-45,Low,5,2,2024
C08713,Regular,24,Non-binary,Retail,29415,Single,Product_C,1,273.79,0.118,Bank Transfer,4067,19260,0.378,72.3,Gold,5,9,18,23-12-2023,11,Summer,51,3,Online,3587.094,4067,18-30,Premium,12,4,2023
C08714,New,37,Male,Retail,27531,Married,Product_E,1,26.06,0.149,Credit Card,100,2464,0.328,14.9,Bronze,1.3,3,3,16-11-2023,11,Spring,111,0,Store,85.1,100,31-45,Low,11,4,2023
C08715,VIP,58,Male,Finance,185527,Married,Product_A,2,127.17,0.377,Credit Card,1084,81984,0.305,30.4,Silver,3.5,1,12,08-12-2024,15,Fall,24,3,Store,675.332,542,46-60,High,12,4,2024
C08716,New,50,Male,Finance,27399,Widowed,Product_B,2,114.2,0.196,Bank Transfer,548,26328,0.839,53,Gold,2.4,1,78,07-01-2024,16,Fall,7,1,Store,440.592,274,46-60,Medium,1,1,2024
C08717,New,51,Female,Retail,61358,Married,Product_B,4,130.58,0.118,Digital Wallet,1542,24818,0.32,48.6,Silver,2.1,10,21,23-05-2023,9,Fall,3,7,App,1360.044,385.5,46-60,High,5,2,2023
C08718,Regular,44,Female,Retail,49128,Married,Product_E,1,122.37,0.074,PayPal,860,18596,0.413,20.9,Bronze,1.4,8,58,28-03-2024,9,Winter,46,3,Online,796.36,860,31-45,Medium,3,1,2024
C08719,VIP,49,Male,IT,37313,Married,Product_C,2,66.48,0.054,Bank Transfer,3444,9891,0.406,19.5,Bronze,3.1,1,22,03-09-2024,18,Spring,6,0,App,3258.024,1722,46-60,Premium,9,3,2024
C08720,Regular,29,Male,Healthcare,25000,Married,Product_C,1,134.95,0.193,PayPal,4689,18392,0.236,58.8,Gold,5,11,19,19-06-2024,16,Spring,25,0,App,3784.023,4689,18-30,Premium,6,2,2024
C08721,VIP,37,Female,Finance,25000,Widowed,Product_A,2,45.93,0.195,Credit Card,3198,19239,0.86,46.6,Silver,3.4,2,21,17-12-2023,10,Spring,15,7,Online,2574.39,1599,31-45,Premium,12,4,2023
